Fecha,Hora,Noroeste Ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noreste Ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Centro Ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Suroeste Ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Sureste Ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,,,,,
17/02/2010,1,7,8,16,10,34,13,4,16,9,51,6,3,13,11,26,8,5,13,6,24,24,5,13,9,28,,,,,
17/02/2010,2,12,8,17,10,35,8,4,15,9,53,9,3,10,10,27,14,5,14,7,23,23,5,12,10,28,,,,,
17/02/2010,3,25,8,16,9,36,17,4,15,8,54,22,3,9,9,27,26,5,7,6,23,29,5,8,10,28,,,,,
17/02/2010,4,26,9,16,9,35,16,5,11,8,54,23,3,5,8,26,25,5,4,5,23,28,5,5,9,28,,,,,
17/02/2010,5,22,9,16,8,35,19,5,13,7,55,17,3,8,8,27,22,5,5,5,23,24,5,6,9,28,,,,,
17/02/2010,6,15,9,16,8,35,9,5,14,7,54,10,3,14,7,26,15,5,7,4,22,16,5,12,9,27,,,,,
17/02/2010,7,4,10,18,8,35,5,5,18,8,53,5,2,15,7,24,12,4,13,5,21,4,5,13,10,26,,,,,
17/02/2010,8,7,10,17,8,37,4,5,20,9,53,5,2,18,8,23,14,4,16,6,20,3,5,16,11,25,,,,,
17/02/2010,9,5,11,17,9,38,4,5,19,11,55,8,2,19,9,23,14,3,17,8,19,5,4,16,13,24,,,,,
17/02/2010,10,6,11,18,10,39,9,5,15,11,53,10,2,19,10,22,15,3,16,9,18,17,4,17,15,23,,,,,
17/02/2010,11,7,11,17,11,38,13,5,14,12,50,12,2,17,11,20,14,3,14,10,17,11,4,17,17,22,,,,,
17/02/2010,12,12,11,19,12,35,18,5,15,12,48,14,2,15,11,18,9,2,16,11,15,10,4,17,20,20,,,,,
17/02/2010,13,14,11,18,13,33,20,5,18,13,47,10,2,19,12,18,13,2,21,13,13,12,4,19,23,18,,,,,
17/02/2010,14,10,11,21,15,31,19,5,19,14,47,6,2,19,13,18,14,2,14,14,13,15,4,21,25,18,,,,,
17/02/2010,15,11,11,23,17,29,25,5,16,14,46,7,2,20,13,17,22,2,21,14,12,15,4,21,26,18,,,,,
17/02/2010,16,10,11,26,19,28,22,5,17,13,46,5,2,20,12,17,20,2,20,14,12,16,4,20,25,18,,,,,
17/02/2010,17,7,11,25,20,27,19,5,21,12,44,4,2,20,12,17,17,3,18,12,12,17,4,19,22,18,,,,,
17/02/2010,18,3,10,24,22,27,12,5,19,12,44,2,2,21,12,17,5,3,20,12,13,15,4,21,22,18,,,,,
17/02/2010,19,2,10,24,25,27,6,5,19,12,43,1,2,23,13,17,7,3,20,12,13,13,4,21,21,19,,,,,
17/02/2010,20,3,10,24,27,27,7,5,20,12,42,1,2,22,15,17,4,3,18,12,13,13,4,19,19,18,,,,,
17/02/2010,21,2,10,23,29,27,3,5,19,13,40,1,2,20,15,18,10,3,16,12,13,10,4,18,17,18,,,,,
17/02/2010,22,2,10,21,29,27,2,5,20,12,39,1,2,19,15,17,14,3,18,12,13,6,4,17,17,18,,,,,
17/02/2010,23,3,10,19,28,27,1,5,17,12,39,1,2,17,16,17,18,3,18,12,13,3,4,15,17,19,,,,,
17/02/2010,24,5,10,18,27,25,5,5,17,12,39,1,2,18,17,17,15,3,16,12,13,5,4,16,16,19,,,,,
18/02/2010,1,6,9,17,24,24,2,4,15,12,38,1,2,17,17,17,15,3,15,12,13,4,4,15,15,18,,,,,
18/02/2010,2,6,8,16,21,23,4,4,15,13,36,1,2,16,17,17,9,3,15,11,13,6,4,16,15,18,,,,,
18/02/2010,3,5,6,15,18,23,2,4,15,13,33,2,2,15,16,18,12,3,15,11,13,5,4,15,14,18,,,,,
18/02/2010,4,6,5,13,15,22,8,4,13,12,33,5,2,10,14,18,21,3,13,10,13,6,4,12,13,18,,,,,
18/02/2010,5,3,5,13,13,22,11,4,12,11,32,2,2,11,13,18,12,3,11,9,13,8,4,12,12,18,,,,,
18/02/2010,6,4,5,14,11,21,11,3,13,10,33,2,2,13,12,18,18,3,11,8,13,3,4,13,12,18,,,,,
18/02/2010,7,3,5,14,10,21,10,3,13,11,33,2,2,14,11,18,15,3,12,8,13,2,4,13,12,18,,,,,
18/02/2010,8,4,4,15,10,20,7,3,15,11,30,2,2,15,11,18,12,3,13,8,12,2,4,14,15,17,,,,,
18/02/2010,9,9,3,18,10,18,11,3,15,11,28,3,2,16,11,18,7,3,13,9,12,3,4,15,19,16,,,,,
18/02/2010,10,16,3,18,12,17,22,3,15,12,27,9,2,19,11,17,11,2,16,10,11,7,4,18,21,15,,,,,
18/02/2010,11,25,3,17,12,15,30,3,20,12,26,13,2,20,12,17,15,2,18,11,11,8,4,20,23,15,,,,,
18/02/2010,12,21,2,20,13,15,38,3,17,12,26,11,1,15,12,17,15,2,17,11,10,21,4,17,24,14,,,,,
18/02/2010,13,16,2,19,14,15,39,3,20,12,25,17,1,20,13,17,20,2,19,12,10,28,4,15,25,13,,,,,
18/02/2010,14,23,2,24,15,15,40,3,18,12,24,24,1,19,13,16,22,2,16,13,10,32,4,17,25,13,,,,,
18/02/2010,15,21,2,25,16,15,39,3,17,11,24,18,1,24,13,16,16,2,20,13,9,28,4,23,24,13,,,,,
18/02/2010,16,20,2,26,17,15,38,3,20,11,23,15,1,30,13,16,20,2,19,12,9,26,4,22,22,13,,,,,
18/02/2010,17,15,3,31,18,16,29,3,30,11,24,11,1,28,13,16,15,2,19,12,9,23,4,20,20,13,,,,,
18/02/2010,18,7,3,29,19,16,16,3,21,11,24,5,1,22,13,15,15,2,20,12,9,15,4,16,18,13,,,,,
18/02/2010,19,4,2,24,21,16,14,3,16,11,24,5,1,17,13,15,24,2,18,11,8,15,4,13,17,13,,,,,
18/02/2010,20,12,2,19,24,16,16,3,16,11,24,4,1,18,15,14,5,2,17,12,8,22,4,12,18,13,,,,,
18/02/2010,21,11,2,20,25,15,17,3,16,11,23,5,1,17,15,13,2,2,16,12,9,20,4,11,18,12,,,,,
18/02/2010,22,11,2,15,24,16,20,3,16,11,23,6,1,15,16,13,24,2,16,12,8,22,4,14,19,12,,,,,
18/02/2010,23,17,2,13,23,16,20,3,15,11,23,8,1,16,16,13,27,3,15,12,8,20,4,13,19,12,,,,,
18/02/2010,24,14,2,16,22,17,21,3,17,12,23,4,1,16,15,13,28,3,15,12,8,20,4,13,19,13,,,,,
19/02/2010,1,25,2,14,20,18,20,3,14,11,25,6,1,13,15,14,27,3,14,12,9,24,4,15,18,13,,,,,
19/02/2010,2,17,2,12,18,18,19,3,15,11,27,2,1,15,14,14,15,3,14,13,9,20,4,12,17,13,,,,,
19/02/2010,3,7,2,14,16,18,20,3,15,10,28,2,1,14,13,14,15,3,13,13,10,17,4,11,17,13,,,,,
19/02/2010,4,18,2,16,12,17,19,3,15,10,28,1,1,14,12,14,21,3,11,12,10,25,4,10,15,13,,,,,
19/02/2010,5,14,2,16,10,18,20,3,14,10,28,1,1,13,11,14,25,3,10,12,10,25,4,10,15,13,,,,,
19/02/2010,6,5,2,16,10,17,15,3,18,12,29,1,1,14,12,14,20,3,10,12,11,22,4,18,15,13,,,,,
19/02/2010,7,4,3,17,11,18,11,3,14,16,33,1,1,21,15,14,16,3,12,13,11,23,4,16,17,13,,,,,
19/02/2010,8,5,3,23,14,18,9,3,27,21,38,1,2,24,21,15,13,3,14,17,12,17,4,20,22,16,,,,,
19/02/2010,9,9,3,23,16,22,21,3,21,23,46,2,2,29,25,17,20,3,20,19,13,16,4,21,25,17,,,,,
19/02/2010,10,15,3,29,19,23,21,3,18,23,48,15,2,19,26,18,28,3,16,20,14,26,4,13,26,18,,,,,
19/02/2010,11,29,3,17,20,23,33,3,9,22,48,22,2,13,26,19,31,3,12,19,14,34,4,11,26,18,,,,,
19/02/2010,12,39,3,12,20,23,39,3,10,22,48,35,2,12,26,19,39,3,6,18,14,38,4,12,27,18,,,,,
19/02/2010,13,45,3,6,20,23,49,3,7,21,48,43,2,12,26,18,47,3,6,20,15,42,4,14,27,18,,,,,
19/02/2010,14,45,3,6,19,23,58,3,11,19,48,47,2,14,25,18,55,3,6,19,15,51,4,12,27,18,,,,,
19/02/2010,15,46,3,6,17,23,63,3,8,14,48,55,2,13,21,19,60,3,6,16,15,64,4,15,24,18,,,,,
19/02/2010,16,45,3,6,14,23,64,3,9,9,49,60,2,14,15,19,68,3,7,10,15,61,4,17,18,18,,,,,
19/02/2010,17,46,3,7,12,22,62,3,10,6,48,55,2,14,11,19,62,3,7,6,14,60,4,18,15,18,,,,,
19/02/2010,18,44,3,9,9,20,51,3,13,6,50,45,2,17,11,19,50,3,10,5,14,56,4,20,15,19,,,,,
19/02/2010,19,31,3,16,8,19,34,3,15,6,54,33,2,22,11,19,32,3,14,6,15,38,4,16,14,20,,,,,
19/02/2010,20,23,3,19,9,19,26,3,20,7,58,5,2,21,11,21,22,3,15,6,14,34,4,18,15,20,,,,,
19/02/2010,21,15,3,21,9,21,22,3,20,8,61,2,2,22,11,22,19,3,15,6,15,30,4,16,14,21,,,,,
19/02/2010,22,20,3,18,11,21,24,3,22,8,64,4,2,20,11,22,12,3,16,7,15,15,4,17,14,22,,,,,
19/02/2010,23,14,3,22,12,22,23,3,18,8,66,3,2,18,11,22,20,3,11,7,16,12,4,16,13,22,,,,,
19/02/2010,24,18,2,21,13,23,17,3,18,9,67,0,2,19,11,22,21,3,14,8,17,8,4,16,13,23,,,,,
20/02/2010,1,15,3,21,14,23,10,3,17,10,66,7,2,18,13,23,24,3,17,9,18,17,4,12,12,23,,,,,
20/02/2010,2,17,3,20,15,25,10,3,18,11,67,5,2,16,13,23,25,3,17,10,18,23,4,14,12,23,,,,,
20/02/2010,3,16,3,20,15,26,11,3,17,11,68,3,2,16,12,23,32,3,17,11,18,25,4,13,13,24,,,,,
20/02/2010,4,20,3,18,15,27,15,3,16,11,71,3,2,16,11,23,32,3,16,11,18,20,4,12,12,24,,,,,
20/02/2010,5,9,3,18,15,26,18,3,16,11,72,8,2,15,10,23,30,3,16,12,17,24,4,15,12,25,,,,,
20/02/2010,6,4,3,19,14,27,17,3,16,11,72,5,2,15,10,24,21,3,16,12,17,24,4,16,14,25,,,,,
20/02/2010,7,4,2,19,15,26,7,3,20,13,68,3,2,17,10,25,10,3,17,13,17,25,4,14,15,25,,,,,
20/02/2010,8,4,2,21,16,26,9,3,20,15,68,2,2,16,10,24,3,3,17,14,17,14,3,16,17,25,,,,,
20/02/2010,9,6,2,22,18,23,19,3,14,15,68,5,2,16,10,22,15,3,18,14,16,16,3,17,19,24,,,,,
20/02/2010,10,18,2,23,19,23,28,3,12,14,68,16,2,16,10,21,31,3,17,14,17,30,3,13,18,24,,,,,
20/02/2010,11,35,2,17,19,23,39,3,11,13,68,32,2,13,10,20,35,3,14,13,17,41,3,12,17,24,,,,,
20/02/2010,12,47,2,10,19,23,43,3,10,12,67,40,1,12,10,21,45,3,11,11,17,48,3,11,17,24,,,,,
20/02/2010,13,54,2,13,19,23,43,3,6,11,68,48,1,11,10,22,56,3,8,11,17,50,3,9,16,25,,,,,
20/02/2010,14,53,2,7,18,23,48,3,7,11,69,57,1,12,10,22,63,3,6,10,18,59,3,8,14,25,,,,,
20/02/2010,15,57,2,6,16,23,55,3,9,9,68,55,1,14,11,22,55,3,4,9,18,59,3,8,12,25,,,,,
20/02/2010,16,55,2,6,13,23,59,3,10,8,66,55,1,15,10,21,53,3,5,7,18,50,3,8,10,24,,,,,
20/02/2010,17,50,2,6,10,23,55,3,8,7,67,49,1,16,10,21,49,3,4,5,18,45,3,9,7,24,,,,,
20/02/2010,18,42,2,7,8,23,43,3,13,7,63,37,2,14,10,20,43,3,5,4,18,37,3,8,6,23,,,,,
20/02/2010,19,31,2,11,9,23,30,3,15,7,60,23,1,17,11,19,33,3,8,4,18,28,3,7,6,23,,,,,
20/02/2010,20,25,2,16,8,23,19,3,18,7,58,18,1,17,11,18,25,3,12,4,18,21,3,8,6,22,,,,,
20/02/2010,21,22,2,19,9,21,14,3,17,7,54,16,1,16,11,18,23,3,10,4,16,22,3,12,6,21,,,,,
20/02/2010,22,23,2,16,9,20,7,3,14,7,52,10,1,16,11,17,25,3,8,4,16,21,3,8,6,20,,,,,
20/02/2010,23,18,2,14,10,20,3,3,19,8,50,5,1,17,10,17,27,2,12,4,14,22,3,8,6,19,,,,,
20/02/2010,24,17,2,15,10,19,6,3,20,10,51,5,1,18,10,17,30,2,15,4,14,24,3,11,6,18,,,,,
21/02/2010,1,19,2,15,10,18,12,3,18,11,52,6,1,20,10,16,32,2,16,4,13,23,3,15,8,18,,,,,
21/02/2010,2,18,2,14,10,17,13,3,17,12,52,19,1,16,10,15,21,3,18,5,13,26,3,10,8,17,,,,,
21/02/2010,3,30,2,15,11,16,17,3,16,12,52,12,1,15,9,15,23,3,18,6,13,33,3,16,10,17,,,,,
21/02/2010,4,19,2,17,10,16,21,3,13,12,51,17,1,11,9,14,35,3,17,7,13,32,3,16,11,17,,,,,
21/02/2010,5,11,2,18,10,17,25,3,12,12,50,18,1,11,8,14,43,3,16,8,13,29,3,16,13,17,,,,,
21/02/2010,6,13,2,18,9,16,19,3,13,12,50,15,1,11,8,13,43,3,16,9,13,29,3,14,14,17,,,,,
21/02/2010,7,2,2,19,10,16,11,3,17,13,50,8,1,20,10,13,42,3,16,10,13,27,3,9,14,17,,,,,
21/02/2010,8,4,2,17,10,17,7,3,20,14,48,2,1,21,12,13,30,2,17,12,12,20,3,13,14,16,,,,,
21/02/2010,9,5,2,23,12,17,13,3,20,15,48,7,1,21,13,13,28,2,19,13,12,12,3,16,14,15,,,,,
21/02/2010,10,12,2,25,13,18,25,3,17,15,51,21,1,22,14,13,16,2,19,14,12,23,3,21,15,15,,,,,
21/02/2010,11,23,2,30,15,21,32,3,14,14,52,31,1,24,15,14,31,2,20,14,12,39,3,16,14,16,,,,,
21/02/2010,12,38,2,30,16,23,46,3,15,14,53,57,2,17,16,14,53,2,13,14,12,55,3,12,13,17,,,,,
21/02/2010,13,56,2,35,17,25,54,3,12,14,50,63,2,19,16,15,65,2,10,13,12,56,3,12,12,17,,,,,
21/02/2010,14,68,2,37,19,27,58,3,11,14,50,62,2,14,16,16,77,2,11,13,12,62,3,18,12,16,,,,,
21/02/2010,15,67,2,19,19,28,73,3,10,12,50,70,2,10,14,16,73,2,10,12,13,61,3,20,13,17,,,,,
21/02/2010,16,60,2,15,18,29,70,3,11,9,50,56,2,16,12,17,54,2,7,10,13,58,3,20,13,18,,,,,
21/02/2010,17,52,2,10,16,29,58,3,10,7,53,49,2,16,10,18,49,2,5,9,13,56,3,14,13,19,,,,,
21/02/2010,18,48,2,6,14,28,49,3,11,7,55,45,2,13,9,19,45,2,6,7,13,51,3,8,12,20,,,,,
21/02/2010,19,42,2,9,13,28,42,3,15,7,57,31,2,16,9,21,36,2,7,6,13,46,3,6,11,21,,,,,
21/02/2010,20,32,2,13,12,28,39,3,16,7,58,25,1,18,9,21,32,2,11,6,14,42,3,8,12,22,,,,,
21/02/2010,21,36,2,16,11,28,19,3,20,7,59,22,1,22,9,20,31,2,11,6,14,34,3,10,2,21,,,,,
21/02/2010,22,35,2,19,9,28,27,3,22,7,58,9,1,21,9,21,35,2,16,6,13,35,3,10,2,21,,,,,
21/02/2010,23,35,2,23,9,28,18,3,23,8,59,6,2,23,9,21,36,2,21,7,13,44,3,11,2,22,,,,,
21/02/2010,24,25,2,20,10,28,16,3,27,9,57,6,2,21,10,22,25,2,23,8,14,33,3,16,2,23,,,,,
22/02/2010,1,29,2,22,10,28,19,3,25,12,58,3,2,23,10,22,32,2,23,9,14,25,3,17,2,23,,,,,
22/02/2010,2,31,3,25,11,28,3,3,21,13,63,1,2,22,11,22,40,2,21,11,14,27,3,20,2,23,,,,,
22/02/2010,3,26,3,28,11,28,14,3,19,14,61,1,2,23,12,22,39,2,20,12,15,28,3,11,2,23,,,,,
22/02/2010,4,26,3,27,10,29,4,3,19,15,61,2,2,22,13,23,40,2,19,12,15,36,3,17,2,23,,,,,
22/02/2010,5,22,3,23,10,29,3,3,20,16,63,1,2,20,13,23,39,2,18,12,14,31,3,17,2,23,,,,,
22/02/2010,6,11,2,23,10,28,2,3,26,18,65,1,2,21,15,23,33,2,18,12,14,26,3,21,3,23,,,,,
22/02/2010,7,5,2,25,14,29,2,3,30,22,70,1,2,24,17,23,20,2,20,13,14,27,4,24,7,23,,,,,
22/02/2010,8,4,3,26,18,32,3,4,35,27,75,2,2,33,21,24,20,3,23,18,15,6,4,27,12,25,,,,,
22/02/2010,9,7,3,38,22,33,10,4,37,29,83,3,2,43,24,27,20,3,30,20,17,10,4,39,33,28,,,,,
22/02/2010,10,14,3,52,25,30,29,4,29,30,86,15,2,63,27,28,32,3,34,21,18,31,4,38,32,30,,,,,
22/02/2010,11,35,3,67,26,31,44,4,9,30,88,30,2,53,28,30,39,3,31,22,19,39,5,36,31,31,,,,,
22/02/2010,12,50,3,39,27,31,45,5,8,33,90,44,2,28,27,32,56,3,29,22,20,55,5,37,33,33,,,,,
22/02/2010,13,62,3,25,28,29,63,5,11,15,94,55,2,18,27,33,64,3,28,23,21,58,5,30,33,33,,,,,
22/02/2010,14,73,3,15,29,29,57,5,12,14,98,70,2,25,26,33,68,3,16,23,22,71,5,18,33,33,,,,,
22/02/2010,15,67,4,9,27,29,50,4,11,12,98,67,2,16,24,33,70,3,7,21,21,79,5,27,31,32,,,,,
22/02/2010,16,49,4,10,22,28,48,4,13,8,101,59,2,16,19,32,52,3,5,15,21,93,5,18,25,31,,,,,
22/02/2010,17,47,4,8,18,28,44,4,13,4,98,42,2,14,16,30,47,3,7,11,21,77,5,18,20,29,,,,,
22/02/2010,18,45,4,12,16,28,40,4,17,5,97,44,2,16,12,29,57,3,8,9,20,74,5,28,19,28,,,,,
22/02/2010,19,29,4,18,13,28,27,4,19,8,95,41,2,22,10,28,54,3,15,8,22,55,5,30,19,31,,,,,
22/02/2010,20,13,4,25,12,29,22,4,17,8,98,15,2,31,11,28,34,3,21,7,23,31,5,30,18,33,,,,,
22/02/2010,21,7,4,31,13,30,17,4,24,8,101,13,2,29,11,30,16,3,22,7,24,25,5,24,17,35,,,,,
22/02/2010,22,6,4,33,16,31,16,4,25,8,104,10,2,28,11,31,15,3,25,7,26,23,5,27,16,42,,,,,
22/02/2010,23,4,4,34,18,33,13,4,24,8,103,11,2,30,11,31,12,3,25,8,27,21,5,24,16,42,,,,,
22/02/2010,24,7,4,30,19,34,15,5,25,10,105,14,2,31,12,32,26,3,27,9,28,25,5,20,16,42,,,,,
23/02/2010,1,8,4,27,20,35,0,5,22,11,103,25,2,30,13,33,36,3,30,10,29,24,5,15,15,41,,,,,
23/02/2010,2,11,4,26,20,36,1,5,22,12,101,17,2,23,13,34,33,3,25,11,30,30,5,11,14,40,,,,,
23/02/2010,3,10,4,27,20,39,16,5,19,12,103,7,2,23,13,35,29,3,25,11,30,27,5,18,12,39,,,,,
23/02/2010,4,30,4,25,18,42,19,5,21,12,102,6,2,23,12,35,30,3,24,11,31,23,5,20,11,39,,,,,
23/02/2010,5,39,4,25,16,43,8,5,23,11,102,2,2,25,12,36,31,3,23,11,32,25,5,23,11,40,,,,,
23/02/2010,6,31,4,23,13,44,3,5,26,11,101,1,2,25,13,37,30,3,22,11,33,37,5,21,12,42,,,,,
23/02/2010,7,17,4,28,14,45,3,5,30,14,102,1,2,25,15,37,14,3,23,13,33,29,5,23,15,43,,,,,
23/02/2010,8,12,4,26,16,44,7,4,31,19,98,2,2,30,19,37,15,3,25,18,33,17,5,27,21,43,,,,,
23/02/2010,9,20,4,25,18,44,11,4,30,23,102,3,2,29,22,37,20,3,29,21,33,14,5,30,28,42,,,,,
23/02/2010,10,32,4,20,19,45,15,4,33,24,103,6,2,26,23,38,33,3,33,24,33,9,5,31,34,42,,,,,
23/02/2010,11,41,4,14,18,43,24,4,37,24,103,24,2,23,23,36,40,3,24,25,33,26,5,28,36,43,,,,,
23/02/2010,12,42,4,10,17,41,41,4,14,24,101,32,2,18,24,35,46,3,18,25,33,47,5,17,37,42,,,,,
23/02/2010,13,46,4,8,16,39,57,3,16,23,99,37,2,16,28,33,55,3,12,25,33,55,5,15,37,40,,,,,
23/02/2010,14,47,4,10,16,38,52,3,11,22,97,39,2,48,26,33,69,3,10,24,32,64,5,10,36,40,,,,,
23/02/2010,15,49,4,10,14,39,43,3,15,18,97,35,2,11,21,33,55,3,9,21,32,70,5,19,33,40,,,,,
23/02/2010,16,45,4,11,12,40,39,4,19,13,98,38,2,21,17,34,55,3,12,17,33,66,5,26,27,41,,,,,
23/02/2010,17,44,4,10,9,40,49,4,20,10,100,35,2,17,14,35,40,3,5,11,34,64,5,24,20,43,,,,,
23/02/2010,18,41,4,11,8,39,48,4,20,9,101,35,2,15,13,35,41,3,7,8,34,57,5,13,14,44,,,,,
23/02/2010,19,34,4,15,9,39,40,4,22,9,102,21,2,19,13,35,36,3,11,7,33,45,5,11,11,43,,,,,
23/02/2010,20,28,4,16,9,39,26,3,24,10,101,15,2,21,14,33,34,3,13,6,33,43,5,15,11,41,,,,,
23/02/2010,21,26,3,19,10,38,25,3,24,10,98,14,2,20,14,33,22,3,15,6,31,28,5,20,11,40,,,,,
23/02/2010,22,18,3,20,11,38,25,3,26,11,96,5,2,22,14,33,19,3,21,7,29,30,5,22,11,38,,,,,
23/02/2010,23,12,3,24,11,36,11,3,27,12,95,19,2,23,13,32,7,3,21,8,29,28,5,23,11,38,,,,,
23/02/2010,24,16,3,23,12,35,9,3,26,12,95,21,2,23,13,30,28,3,21,9,28,28,5,22,12,38,,,,,
24/02/2010,1,24,3,23,12,35,11,3,24,12,96,1,2,23,13,29,34,3,19,10,28,25,5,20,12,38,,,,,
24/02/2010,2,30,3,22,12,34,17,3,22,12,97,1,2,23,13,30,33,3,20,10,28,23,5,18,13,38,,,,,
24/02/2010,3,31,3,23,12,33,14,3,22,12,97,3,2,23,12,29,37,3,17,10,27,29,5,14,13,38,,,,,
24/02/2010,4,26,3,19,11,32,9,3,22,12,96,13,2,20,12,28,39,3,19,10,27,27,5,11,13,38,,,,,
24/02/2010,5,25,3,21,10,29,4,3,22,12,97,6,2,19,11,28,38,3,17,10,26,14,5,12,12,39,,,,,
24/02/2010,6,16,3,20,11,29,3,3,25,13,98,3,2,21,11,28,35,3,15,9,25,11,5,17,11,40,,,,,
24/02/2010,7,5,3,23,11,29,4,3,30,15,99,4,2,20,12,28,27,3,18,9,25,17,5,19,11,41,,,,,
24/02/2010,8,4,5,23,14,30,3,7,28,17,98,1,2,23,14,28,15,3,20,10,24,5,5,20,14,42,,,,,
24/02/2010,9,11,12,23,15,33,10,11,30,19,96,5,3,30,15,27,20,3,24,13,23,5,5,24,17,42,,,,,
24/02/2010,10,21,15,24,16,33,20,14,37,21,94,9,4,36,16,29,29,4,37,15,23,21,6,30,19,43,,,,,
24/02/2010,11,25,17,21,17,36,29,14,22,22,97,25,5,35,17,31,35,5,42,17,24,35,8,30,21,43,,,,,
24/02/2010,12,32,18,16,17,38,30,14,29,22,104,39,5,22,17,34,50,5,33,17,26,47,8,21,22,43,,,,,
24/02/2010,13,29,19,15,19,41,40,15,7,23,106,46,6,20,17,34,59,6,21,18,28,57,8,23,24,44,,,,,
24/02/2010,14,37,20,13,20,43,43,15,17,21,108,41,8,22,18,34,45,7,21,18,30,57,9,27,26,45,,,,,
24/02/2010,15,45,21,11,10,44,49,15,20,19,109,57,8,22,18,35,64,8,20,18,33,70,9,29,27,45,,,,,
24/02/2010,16,45,22,12,8,46,45,15,20,16,111,63,8,22,16,35,70,9,20,15,35,87,10,30,24,47,,,,,
24/02/2010,17,42,22,14,7,47,44,16,20,14,111,49,9,21,14,37,55,10,17,13,37,81,10,27,22,47,,,,,
24/02/2010,18,29,23,17,7,48,37,16,22,12,112,33,10,21,13,38,41,11,17,11,39,52,10,26,21,46,,,,,
24/02/2010,19,14,24,22,7,49,31,17,22,12,115,17,11,21,13,40,27,12,20,9,40,32,11,23,20,46,,,,,
24/02/2010,20,21,24,22,7,52,20,17,12,11,116,9,12,22,13,41,28,12,23,10,42,24,11,20,21,47,,,,,
24/02/2010,21,16,25,20,10,54,17,17,20,11,118,7,13,20,13,42,22,13,23,10,43,22,11,20,21,48,,,,,
24/02/2010,22,16,25,20,9,56,20,17,20,11,120,8,14,19,13,43,23,14,23,10,45,13,12,23,21,48,,,,,
24/02/2010,23,12,25,19,9,57,14,17,17,11,121,4,14,19,12,43,10,15,20,10,46,9,12,20,20,50,,,,,
24/02/2010,24,9,25,17,9,58,10,17,20,10,120,1,15,20,12,43,3,16,20,10,47,5,12,19,19,52,,,,,
25/02/2010,1,10,25,16,9,58,10,17,18,10,119,1,15,19,11,44,5,18,20,9,47,4,12,18,19,52,,,,,
25/02/2010,2,6,25,15,9,58,7,17,18,10,118,1,15,19,11,44,5,18,17,9,47,6,11,17,18,52,,,,,
25/02/2010,3,5,26,14,9,58,5,18,17,9,118,1,16,17,10,45,5,18,17,9,47,9,11,14,16,53,,,,,
25/02/2010,4,3,26,14,9,59,8,19,17,9,117,1,16,16,9,46,5,18,16,8,48,9,11,12,15,53,,,,,
25/02/2010,5,4,27,14,9,59,7,20,16,8,116,3,17,15,8,46,4,18,15,7,48,7,11,13,13,53,,,,,
25/02/2010,6,4,27,14,10,60,6,20,17,8,115,1,17,15,9,47,3,19,16,7,49,5,11,16,12,54,,,,,
25/02/2010,7,5,27,16,12,60,5,20,17,8,111,1,17,15,9,47,2,19,17,8,50,5,11,15,12,55,,,,,
25/02/2010,8,5,26,19,16,58,5,17,23,10,107,2,17,19,11,48,6,19,18,10,51,5,11,18,15,56,,,,,
25/02/2010,9,6,24,30,20,58,7,14,31,13,105,3,17,26,14,48,20,19,24,12,51,6,11,25,19,57,,,,,
25/02/2010,10,10,22,47,23,58,17,13,38,15,106,10,16,39,17,48,25,18,31,14,52,21,11,36,21,57,,,,,
25/02/2010,11,26,21,66,27,59,32,13,37,16,106,27,15,42,20,48,32,18,33,16,51,40,10,40,24,58,,,,,
25/02/2010,12,49,21,61,30,60,56,12,24,17,103,52,15,40,23,48,64,18,22,17,50,60,9,42,26,58,,,,,
25/02/2010,13,66,20,42,32,61,68,12,25,17,102,65,14,28,24,48,82,16,22,18,50,68,9,22,27,59,,,,,
25/02/2010,14,66,19,27,31,60,73,11,20,17,99,58,13,18,24,48,78,15,13,18,48,73,8,20,27,58,,,,,
25/02/2010,15,64,18,11,30,56,93,11,15,16,97,61,12,19,24,46,75,15,9,16,46,80,8,19,26,54,,,,,
25/02/2010,16,55,17,7,25,53,66,11,12,14,94,58,12,20,21,44,55,14,6,14,43,68,7,10,22,52,,,,,
25/02/2010,17,43,16,7,22,52,43,10,12,11,92,42,11,16,18,43,49,13,5,11,42,65,7,6,18,49,,,,,
25/02/2010,18,36,15,9,18,50,55,10,14,9,88,35,10,17,15,41,50,12,6,9,40,64,6,7,15,48,,,,,
25/02/2010,19,30,14,13,14,48,50,9,17,8,83,27,9,20,14,39,49,11,11,7,38,58,5,10,12,46,,,,,
25/02/2010,20,24,13,20,12,47,41,9,20,8,82,11,8,21,14,38,48,10,15,6,38,54,5,20,10,45,,,,,
25/02/2010,21,19,12,21,10,46,25,9,23,8,80,13,7,25,14,38,44,10,19,6,37,51,4,17,9,44,,,,,
